# Renewables.ninja Solar photovoltaic power (PV) (Point API) - -1.944, 30.062 - Version: 1.4 (gsee f9b6961) - License: https://creativecommons.org/licenses/by-nc/4.0/ - Reference: https://doi.org/10.1016/j.energy.2016.08.060,,,,,,,,,,,,,,,,,
# Units: time in UTC, local_time in Africa/Johannesburg, electricity in kW, irradiance_direct in unknown, irradiance_diffuse in unknown, temperature in ºC,,,,,,,,,,,,,
"# {""units"": {""time"": ""UTC"""," ""local_time"": ""Africa/Johannesburg"""," ""electricity"": ""kW"""," ""irradiance_direct"": ""unknown"""," ""irradiance_diffuse"": ""unknown"""," ""temperature"": ""\u00baC""}"," ""params"": {""local_time"": ""true"""," ""header"": ""true"""," ""lat"": ""-1.9441"""," ""lon"": ""30.0619"""," ""date_from"": ""2024-01-01"""," ""date_to"": ""2024-12-31"""," ""dataset"": ""merra2"""," ""capacity"": ""1"""," ""system_loss"": ""0.12"""," ""tracking"": ""0"""," ""tilt"": ""2"""," ""azim"": ""0"""," ""raw"": ""true""}}"
time,local_time,electricity,irradiance_direct,irradiance_diffuse,temperature,,,,,,,,,,,,,
12/01/2024 15:00,12/01/2024 17:00,0.013,0.001,0.032,20.418,,,,,,,,,,,,,
12/01/2024 16:00,12/01/2024 18:00,0,0,0,19.089,,,,,,,,,,,,,
12/01/2024 17:00,12/01/2024 19:00,0,0,0,18.64,,,,,,,,,,,,,
12/01/2024 18:00,12/01/2024 20:00,0,0,0,18.376,,,,,,,,,,,,,
12/01/2024 19:00,12/01/2024 21:00,0,0,0,18.154,,,,,,,,,,,,,
12/01/2024 20:00,12/01/2024 22:00,0,0,0,18.005,,,,,,,,,,,,,
12/01/2024 21:00,12/01/2024 23:00,0,0,0,17.844,,,,,,,,,,,,,
12/01/2024 22:00,13/01/2024 00:00,0,0,0,17.696,,,,,,,,,,,,,
12/01/2024 23:00,13/01/2024 01:00,0,0,0,17.478,,,,,,,,,,,,,
13/01/2024 00:00,13/01/2024 02:00,0,0,0,17.272,,,,,,,,,,,,,
13/01/2024 01:00,13/01/2024 03:00,0,0,0,17.116,,,,,,,,,,,,,
13/01/2024 02:00,13/01/2024 04:00,0,0,0,17.107,,,,,,,,,,,,,
13/01/2024 03:00,13/01/2024 05:00,0,0,0,17.075,,,,,,,,,,,,,
13/01/2024 04:00,13/01/2024 06:00,0.011,0.001,0.029,17.531,,,,,,,,,,,,,
13/01/2024 05:00,13/01/2024 07:00,0.103,0.01,0.127,18.921,,,,,,,,,,,,,
13/01/2024 06:00,13/01/2024 08:00,0.232,0.037,0.247,20.556,,,,,,,,,,,,,
13/01/2024 07:00,13/01/2024 09:00,0.345,0.078,0.342,21.304,,,,,,,,,,,,,
13/01/2024 08:00,13/01/2024 10:00,0.457,0.154,0.411,22.32,,,,,,,,,,,,,
13/01/2024 09:00,13/01/2024 11:00,0.531,0.236,0.432,23.285,,,,,,,,,,,,,
13/01/2024 10:00,13/01/2024 12:00,0.545,0.264,0.426,23.937,,,,,,,,,,,,,
13/01/2024 11:00,13/01/2024 13:00,0.481,0.192,0.41,24.047,,,,,,,,,,,,,
13/01/2024 12:00,13/01/2024 14:00,0.365,0.097,0.352,23.625,,,,,,,,,,,,,
13/01/2024 13:00,13/01/2024 15:00,0.235,0.039,0.251,22.882,,,,,,,,,,,,,
13/01/2024 14:00,13/01/2024 16:00,0.116,0.013,0.141,22.101,,,,,,,,,,,,,
13/01/2024 15:00,13/01/2024 17:00,0.013,0.001,0.033,20.779,,,,,,,,,,,,,
13/01/2024 16:00,13/01/2024 18:00,0,0,0,19.6,,,,,,,,,,,,,
13/01/2024 17:00,13/01/2024 19:00,0,0,0,19.005,,,,,,,,,,,,,
13/01/2024 18:00,13/01/2024 20:00,0,0,0,18.557,,,,,,,,,,,,,
13/01/2024 19:00,13/01/2024 21:00,0,0,0,18.151,,,,,,,,,,,,,
13/01/2024 20:00,13/01/2024 22:00,0,0,0,17.827,,,,,,,,,,,,,
13/01/2024 21:00,13/01/2024 23:00,0,0,0,17.543,,,,,,,,,,,,,
13/01/2024 22:00,14/01/2024 00:00,0,0,0,17.283,,,,,,,,,,,,,
13/01/2024 23:00,14/01/2024 01:00,0,0,0,16.977,,,,,,,,,,,,,
14/01/2024 00:00,14/01/2024 02:00,0,0,0,16.759,,,,,,,,,,,,,
14/01/2024 01:00,14/01/2024 03:00,0,0,0,16.595,,,,,,,,,,,,,
14/01/2024 02:00,14/01/2024 04:00,0,0,0,16.481,,,,,,,,,,,,,
14/01/2024 03:00,14/01/2024 05:00,0,0,0,16.464,,,,,,,,,,,,,
14/01/2024 04:00,14/01/2024 06:00,0.014,0.002,0.033,16.961,,,,,,,,,,,,,
14/01/2024 05:00,14/01/2024 07:00,0.124,0.017,0.144,19.229,,,,,,,,,,,,,
14/01/2024 06:00,14/01/2024 08:00,0.31,0.105,0.274,21.964,,,,,,,,,,,,,
14/01/2024 07:00,14/01/2024 09:00,0.423,0.178,0.343,22.664,,,,,,,,,,,,,
14/01/2024 08:00,14/01/2024 10:00,0.536,0.304,0.373,23.725,,,,,,,,,,,,,
14/01/2024 09:00,14/01/2024 11:00,0.604,0.405,0.375,24.641,,,,,,,,,,,,,
14/01/2024 10:00,14/01/2024 12:00,0.536,0.258,0.423,24.977,,,,,,,,,,,,,
14/01/2024 11:00,14/01/2024 13:00,0.422,0.12,0.405,24.693,,,,,,,,,,,,,
14/01/2024 12:00,14/01/2024 14:00,0.318,0.06,0.332,24.066,,,,,,,,,,,,,
14/01/2024 13:00,14/01/2024 15:00,0.214,0.029,0.237,23.184,,,,,,,,,,,,,
14/01/2024 14:00,14/01/2024 16:00,0.097,0.008,0.124,21.988,,,,,,,,,,,,,
14/01/2024 15:00,14/01/2024 17:00,0.011,0.001,0.03,20.557,,,,,,,,,,,,,
14/01/2024 16:00,14/01/2024 18:00,0,0,0,19.375,,,,,,,,,,,,,
14/01/2024 17:00,14/01/2024 19:00,0,0,0,18.956,,,,,,,,,,,,,
14/01/2024 18:00,14/01/2024 20:00,0,0,0,18.691,,,,,,,,,,,,,
14/01/2024 19:00,14/01/2024 21:00,0,0,0,18.451,,,,,,,,,,,,,
14/01/2024 20:00,14/01/2024 22:00,0,0,0,18.219,,,,,,,,,,,,,
14/01/2024 21:00,14/01/2024 23:00,0,0,0,17.915,,,,,,,,,,,,,
14/01/2024 22:00,15/01/2024 00:00,0,0,0,17.599,,,,,,,,,,,,,
14/01/2024 23:00,15/01/2024 01:00,0,0,0,17.275,,,,,,,,,,,,,
15/01/2024 00:00,15/01/2024 02:00,0,0,0,17.054,,,,,,,,,,,,,
15/01/2024 01:00,15/01/2024 03:00,0,0,0,16.882,,,,,,,,,,,,,
15/01/2024 02:00,15/01/2024 04:00,0,0,0,16.796,,,,,,,,,,,,,
15/01/2024 03:00,15/01/2024 05:00,0,0,0,16.635,,,,,,,,,,,,,
15/01/2024 04:00,15/01/2024 06:00,0.029,0.005,0.047,17.319,,,,,,,,,,,,,
15/01/2024 05:00,15/01/2024 07:00,0.194,0.068,0.171,19.505,,,,,,,,,,,,,
15/01/2024 06:00,15/01/2024 08:00,0.368,0.206,0.243,21.848,,,,,,,,,,,,,
15/01/2024 07:00,15/01/2024 09:00,0.506,0.356,0.279,23.468,,,,,,,,,,,,,
15/01/2024 08:00,15/01/2024 10:00,0.59,0.446,0.311,24.529,,,,,,,,,,,,,
15/01/2024 09:00,15/01/2024 11:00,0.58,0.368,0.378,24.997,,,,,,,,,,,,,
15/01/2024 10:00,15/01/2024 12:00,0.523,0.242,0.422,25.035,,,,,,,,,,,,,
15/01/2024 11:00,15/01/2024 13:00,0.406,0.109,0.395,24.581,,,,,,,,,,,,,
15/01/2024 12:00,15/01/2024 14:00,0.33,0.071,0.335,24.074,,,,,,,,,,,,,
15/01/2024 13:00,15/01/2024 15:00,0.228,0.038,0.246,23.329,,,,,,,,,,,,,
15/01/2024 14:00,15/01/2024 16:00,0.105,0.011,0.131,22.229,,,,,,,,,,,,,
15/01/2024 15:00,15/01/2024 17:00,0.009,0.001,0.028,20.693,,,,,,,,,,,,,
15/01/2024 16:00,15/01/2024 18:00,0,0,0,19.459,,,,,,,,,,,,,
15/01/2024 17:00,15/01/2024 19:00,0,0,0,19.006,,,,,,,,,,,,,
15/01/2024 18:00,15/01/2024 20:00,0,0,0,18.622,,,,,,,,,,,,,
15/01/2024 19:00,15/01/2024 21:00,0,0,0,18.222,,,,,,,,,,,,,
15/01/2024 20:00,15/01/2024 22:00,0,0,0,17.841,,,,,,,,,,,,,
15/01/2024 21:00,15/01/2024 23:00,0,0,0,17.343,,,,,,,,,,,,,
15/01/2024 22:00,16/01/2024 00:00,0,0,0,16.808,,,,,,,,,,,,,
15/01/2024 23:00,16/01/2024 01:00,0,0,0,16.411,,,,,,,,,,,,,
16/01/2024 00:00,16/01/2024 02:00,0,0,0,16.063,,,,,,,,,,,,,
16/01/2024 01:00,16/01/2024 03:00,0,0,0,15.82,,,,,,,,,,,,,
16/01/2024 02:00,16/01/2024 04:00,0,0,0,15.754,,,,,,,,,,,,,
16/01/2024 03:00,16/01/2024 05:00,0,0,0,15.77,,,,,,,,,,,,,
16/01/2024 04:00,16/01/2024 06:00,0.032,0.006,0.05,16.709,,,,,,,,,,,,,
16/01/2024 05:00,16/01/2024 07:00,0.157,0.033,0.164,18.757,,,,,,,,,,,,,
16/01/2024 06:00,16/01/2024 08:00,0.279,0.073,0.266,20.864,,,,,,,,,,,,,
16/01/2024 07:00,16/01/2024 09:00,0.392,0.13,0.351,22.317,,,,,,,,,,,,,
16/01/2024 08:00,16/01/2024 10:00,0.475,0.186,0.406,23.399,,,,,,,,,,,,,
16/01/2024 09:00,16/01/2024 11:00,0.507,0.202,0.436,24.249,,,,,,,,,,,,,
16/01/2024 10:00,16/01/2024 12:00,0.482,0.164,0.442,24.759,,,,,,,,,,,,,
16/01/2024 11:00,16/01/2024 13:00,0.371,0.074,0.385,24.517,,,,,,,,,,,,,
16/01/2024 12:00,16/01/2024 14:00,0.308,0.053,0.327,24.149,,,,,,,,,,,,,
16/01/2024 13:00,16/01/2024 15:00,0.21,0.028,0.234,23.489,,,,,,,,,,,,,
16/01/2024 14:00,16/01/2024 16:00,0.121,0.015,0.144,22.678,,,,,,,,,,,,,
16/01/2024 15:00,16/01/2024 17:00,0.023,0.003,0.044,21.239,,,,,,,,,,,,,
16/01/2024 16:00,16/01/2024 18:00,0,0,0,19.652,,,,,,,,,,,,,
16/01/2024 17:00,16/01/2024 19:00,0,0,0,19.164,,,,,,,,,,,,,
16/01/2024 18:00,16/01/2024 20:00,0,0,0,18.914,,,,,,,,,,,,,
16/01/2024 19:00,16/01/2024 21:00,0,0,0,18.638,,,,,,,,,,,,,
16/01/2024 20:00,16/01/2024 22:00,0,0,0,18.218,,,,,,,,,,,,,
16/01/2024 21:00,16/01/2024 23:00,0,0,0,17.748,,,,,,,,,,,,,
16/01/2024 22:00,17/01/2024 00:00,0,0,0,17.368,,,,,,,,,,,,,
16/01/2024 23:00,17/01/2024 01:00,0,0,0,16.998,,,,,,,,,,,,,
17/01/2024 00:00,17/01/2024 02:00,0,0,0,16.764,,,,,,,,,,,,,
17/01/2024 01:00,17/01/2024 03:00,0,0,0,16.584,,,,,,,,,,,,,
17/01/2024 02:00,17/01/2024 04:00,0,0,0,16.397,,,,,,,,,,,,,
17/01/2024 03:00,17/01/2024 05:00,0,0,0,16.328,,,,,,,,,,,,,
17/01/2024 04:00,17/01/2024 06:00,0.011,0.001,0.03,16.987,,,,,,,,,,,,,
17/01/2024 05:00,17/01/2024 07:00,0.082,0.005,0.109,18.747,,,,,,,,,,,,,
17/01/2024 06:00,17/01/2024 08:00,0.187,0.018,0.215,20.648,,,,,,,,,,,,,
17/01/2024 07:00,17/01/2024 09:00,0.288,0.039,0.313,21.689,,,,,,,,,,,,,
17/01/2024 08:00,17/01/2024 10:00,0.398,0.082,0.407,22.822,,,,,,,,,,,,,
17/01/2024 09:00,17/01/2024 11:00,0.417,0.085,0.43,23.543,,,,,,,,,,,,,
17/01/2024 10:00,17/01/2024 12:00,0.418,0.087,0.431,24.086,,,,,,,,,,,,,
17/01/2024 11:00,17/01/2024 13:00,0.422,0.106,0.418,24.546,,,,,,,,,,,,,
17/01/2024 12:00,17/01/2024 14:00,0.358,0.084,0.359,24.561,,,,,,,,,,,,,
17/01/2024 13:00,17/01/2024 15:00,0.221,0.031,0.245,23.907,,,,,,,,,,,,,
17/01/2024 14:00,17/01/2024 16:00,0.118,0.013,0.144,23.242,,,,,,,,,,,,,
17/01/2024 15:00,17/01/2024 17:00,0.015,0.001,0.035,21.76,,,,,,,,,,,,,
17/01/2024 16:00,17/01/2024 18:00,0,0,0,20.567,,,,,,,,,,,,,
17/01/2024 17:00,17/01/2024 19:00,0,0,0,20.143,,,,,,,,,,,,,
17/01/2024 18:00,17/01/2024 20:00,0,0,0,19.646,,,,,,,,,,,,,
17/01/2024 19:00,17/01/2024 21:00,0,0,0,19.061,,,,,,,,,,,,,
17/01/2024 20:00,17/01/2024 22:00,0,0,0,18.522,,,,,,,,,,,,,
17/01/2024 21:00,17/01/2024 23:00,0,0,0,18.146,,,,,,,,,,,,,
17/01/2024 22:00,18/01/2024 00:00,0,0,0,17.862,,,,,,,,,,,,,
17/01/2024 23:00,18/01/2024 01:00,0,0,0,17.648,,,,,,,,,,,,,
18/01/2024 00:00,18/01/2024 02:00,0,0,0,17.521,,,,,,,,,,,,,
18/01/2024 01:00,18/01/2024 03:00,0,0,0,17.46,,,,,,,,,,,,,
18/01/2024 02:00,18/01/2024 04:00,0,0,0,17.305,,,,,,,,,,,,,
18/01/2024 03:00,18/01/2024 05:00,0,0,0,17.099,,,,,,,,,,,,,
18/01/2024 04:00,18/01/2024 06:00,0.014,0.001,0.033,17.397,,,,,,,,,,,,,
18/01/2024 05:00,18/01/2024 07:00,0.103,0.008,0.129,19.179,,,,,,,,,,,,,
18/01/2024 06:00,18/01/2024 08:00,0.175,0.014,0.205,20.885,,,,,,,,,,,,,
18/01/2024 07:00,18/01/2024 09:00,0.228,0.018,0.263,21.324,,,,,,,,,,,,,
18/01/2024 08:00,18/01/2024 10:00,0.288,0.025,0.326,21.747,,,,,,,,,,,,,
18/01/2024 09:00,18/01/2024 11:00,0.327,0.033,0.367,22.179,,,,,,,,,,,,,
18/01/2024 10:00,18/01/2024 12:00,0.338,0.037,0.377,22.646,,,,,,,,,,,,,
18/01/2024 11:00,18/01/2024 13:00,0.349,0.049,0.379,23.113,,,,,,,,,,,,,
18/01/2024 12:00,18/01/2024 14:00,0.328,0.057,0.346,23.254,,,,,,,,,,,,,
18/01/2024 13:00,18/01/2024 15:00,0.242,0.037,0.261,22.894,,,,,,,,,,,,,
18/01/2024 14:00,18/01/2024 16:00,0.112,0.011,0.139,22.094,,,,,,,,,,,,,
18/01/2024 15:00,18/01/2024 17:00,0.016,0.001,0.036,20.634,,,,,,,,,,,,,
18/01/2024 16:00,18/01/2024 18:00,0,0,0,19.07,,,,,,,,,,,,,
18/01/2024 17:00,18/01/2024 19:00,0,0,0,18.598,,,,,,,,,,,,,
18/01/2024 18:00,18/01/2024 20:00,0,0,0,18.29,,,,,,,,,,,,,
18/01/2024 19:00,18/01/2024 21:00,0,0,0,18.046,,,,,,,,,,,,,
18/01/2024 20:00,18/01/2024 22:00,0,0,0,17.846,,,,,,,,,,,,,
18/01/2024 21:00,18/01/2024 23:00,0,0,0,17.66,,,,,,,,,,,,,
18/01/2024 22:00,19/01/2024 00:00,0,0,0,17.456,,,,,,,,,,,,,
18/01/2024 23:00,19/01/2024 01:00,0,0,0,17.213,,,,,,,,,,,,,
19/01/2024 00:00,19/01/2024 02:00,0,0,0,16.986,,,,,,,,,,,,,
19/01/2024 01:00,19/01/2024 03:00,0,0,0,16.796,,,,,,,,,,,,,
19/01/2024 02:00,19/01/2024 04:00,0,0,0,16.634,,,,,,,,,,,,,
19/01/2024 03:00,19/01/2024 05:00,0,0,0,16.54,,,,,,,,,,,,,
19/01/2024 04:00,19/01/2024 06:00,0.024,0.004,0.043,17.26,,,,,,,,,,,,,
19/01/2024 05:00,19/01/2024 07:00,0.146,0.029,0.156,18.988,,,,,,,,,,,,,
19/01/2024 06:00,19/01/2024 08:00,0.32,0.127,0.261,21.076,,,,,,,,,,,,,
19/01/2024 07:00,19/01/2024 09:00,0.505,0.353,0.278,22.995,,,,,,,,,,,,,
19/01/2024 08:00,19/01/2024 10:00,0.631,0.566,0.254,24.627,,,,,,,,,,,,,
19/01/2024 09:00,19/01/2024 11:00,0.666,0.607,0.273,25.718,,,,,,,,,,,,,
19/01/2024 10:00,19/01/2024 12:00,0.604,0.444,0.342,26.071,,,,,,,,,,,,,
19/01/2024 11:00,19/01/2024 13:00,0.53,0.314,0.364,26.053,,,,,,,,,,,,,
19/01/2024 12:00,19/01/2024 14:00,0.399,0.153,0.344,25.531,,,,,,,,,,,,,
19/01/2024 13:00,19/01/2024 15:00,0.25,0.054,0.256,24.607,,,,,,,,,,,,,
19/01/2024 14:00,19/01/2024 16:00,0.111,0.013,0.136,23.429,,,,,,,,,,,,,
19/01/2024 15:00,19/01/2024 17:00,0.013,0.001,0.033,21.813,,,,,,,,,,,,,
19/01/2024 16:00,19/01/2024 18:00,0,0,0,20.271,,,,,,,,,,,,,
19/01/2024 17:00,19/01/2024 19:00,0,0,0,19.48,,,,,,,,,,,,,
19/01/2024 18:00,19/01/2024 20:00,0,0,0,18.996,,,,,,,,,,,,,
19/01/2024 19:00,19/01/2024 21:00,0,0,0,18.663,,,,,,,,,,,,,
19/01/2024 20:00,19/01/2024 22:00,0,0,0,18.388,,,,,,,,,,,,,
19/01/2024 21:00,19/01/2024 23:00,0,0,0,18.124,,,,,,,,,,,,,
19/01/2024 22:00,20/01/2024 00:00,0,0,0,17.854,,,,,,,,,,,,,
19/01/2024 23:00,20/01/2024 01:00,0,0,0,17.57,,,,,,,,,,,,,
20/01/2024 00:00,20/01/2024 02:00,0,0,0,17.301,,,,,,,,,,,,,
20/01/2024 01:00,20/01/2024 03:00,0,0,0,17.021,,,,,,,,,,,,,
20/01/2024 02:00,20/01/2024 04:00,0,0,0,16.736,,,,,,,,,,,,,
20/01/2024 03:00,20/01/2024 05:00,0,0,0,16.46,,,,,,,,,,,,,
20/01/2024 04:00,20/01/2024 06:00,0.037,0.009,0.053,17.377,,,,,,,,,,,,,
20/01/2024 05:00,20/01/2024 07:00,0.204,0.083,0.168,20.052,,,,,,,,,,,,,
20/01/2024 06:00,20/01/2024 08:00,0.37,0.215,0.238,22.323,,,,,,,,,,,,,
20/01/2024 07:00,20/01/2024 09:00,0.505,0.362,0.272,23.938,,,,,,,,,,,,,
20/01/2024 08:00,20/01/2024 10:00,0.62,0.539,0.266,25.211,,,,,,,,,,,,,
20/01/2024 09:00,20/01/2024 11:00,0.657,0.583,0.284,26.133,,,,,,,,,,,,,
20/01/2024 10:00,20/01/2024 12:00,0.609,0.447,0.348,26.493,,,,,,,,,,,,,
20/01/2024 11:00,20/01/2024 13:00,0.456,0.176,0.398,26.075,,,,,,,,,,,,,
20/01/2024 12:00,20/01/2024 14:00,0.308,0.06,0.322,25.266,,,,,,,,,,,,,
20/01/2024 13:00,20/01/2024 15:00,0.209,0.03,0.233,24.477,,,,,,,,,,,,,
20/01/2024 14:00,20/01/2024 16:00,0.096,0.009,0.123,23.654,,,,,,,,,,,,,
20/01/2024 15:00,20/01/2024 17:00,0.01,0.001,0.029,22.189,,,,,,,,,,,,,
20/01/2024 16:00,20/01/2024 18:00,0,0,0,20.721,,,,,,,,,,,,,
20/01/2024 17:00,20/01/2024 19:00,0,0,0,19.897,,,,,,,,,,,,,
20/01/2024 18:00,20/01/2024 20:00,0,0,0,19.338,,,,,,,,,,,,,
20/01/2024 19:00,20/01/2024 21:00,0,0,0,18.934,,,,,,,,,,,,,
20/01/2024 20:00,20/01/2024 22:00,0,0,0,18.618,,,,,,,,,,,,,
20/01/2024 21:00,20/01/2024 23:00,0,0,0,18.23,,,,,,,,,,,,,
20/01/2024 22:00,21/01/2024 00:00,0,0,0,17.962,,,,,,,,,,,,,
20/01/2024 23:00,21/01/2024 01:00,0,0,0,18.04,,,,,,,,,,,,,
21/01/2024 00:00,21/01/2024 02:00,0,0,0,17.941,,,,,,,,,,,,,
21/01/2024 01:00,21/01/2024 03:00,0,0,0,17.609,,,,,,,,,,,,,
21/01/2024 02:00,21/01/2024 04:00,0,0,0,17.257,,,,,,,,,,,,,
21/01/2024 03:00,21/01/2024 05:00,0,0,0,17.1,,,,,,,,,,,,,
21/01/2024 04:00,21/01/2024 06:00,0.007,0.001,0.025,17.573,,,,,,,,,,,,,
21/01/2024 05:00,21/01/2024 07:00,0.057,0.003,0.083,18.54,,,,,,,,,,,,,
21/01/2024 06:00,21/01/2024 08:00,0.162,0.013,0.191,19.754,,,,,,,,,,,,,
21/01/2024 07:00,21/01/2024 09:00,0.288,0.04,0.31,20.867,,,,,,,,,,,,,
21/01/2024 08:00,21/01/2024 10:00,0.402,0.092,0.4,22.088,,,,,,,,,,,,,
21/01/2024 09:00,21/01/2024 11:00,0.519,0.21,0.442,23.337,,,,,,,,,,,,,
21/01/2024 10:00,21/01/2024 12:00,0.547,0.262,0.432,24.132,,,,,,,,,,,,,
21/01/2024 11:00,21/01/2024 13:00,0.467,0.174,0.41,24.22,,,,,,,,,,,,,
21/01/2024 12:00,21/01/2024 14:00,0.406,0.144,0.359,24.058,,,,,,,,,,,,,
21/01/2024 13:00,21/01/2024 15:00,0.288,0.08,0.274,23.496,,,,,,,,,,,,,
21/01/2024 14:00,21/01/2024 16:00,0.169,0.04,0.174,22.572,,,,,,,,,,,,,
21/01/2024 15:00,21/01/2024 17:00,0.032,0.005,0.052,20.713,,,,,,,,,,,,,
21/01/2024 16:00,21/01/2024 18:00,0,0,0,18.602,,,,,,,,,,,,,
21/01/2024 17:00,21/01/2024 19:00,0,0,0,17.799,,,,,,,,,,,,,
21/01/2024 18:00,21/01/2024 20:00,0,0,0,17.284,,,,,,,,,,,,,
21/01/2024 19:00,21/01/2024 21:00,0,0,0,16.879,,,,,,,,,,,,,
21/01/2024 20:00,21/01/2024 22:00,0,0,0,16.583,,,,,,,,,,,,,
21/01/2024 21:00,21/01/2024 23:00,0,0,0,16.367,,,,,,,,,,,,,
21/01/2024 22:00,22/01/2024 00:00,0,0,0,16.114,,,,,,,,,,,,,
21/01/2024 23:00,22/01/2024 01:00,0,0,0,15.872,,,,,,,,,,,,,
22/01/2024 00:00,22/01/2024 02:00,0,0,0,15.501,,,,,,,,,,,,,
22/01/2024 01:00,22/01/2024 03:00,0,0,0,15.094,,,,,,,,,,,,,
22/01/2024 02:00,22/01/2024 04:00,0,0,0,14.87,,,,,,,,,,,,,
22/01/2024 03:00,22/01/2024 05:00,0,0,0,14.93,,,,,,,,,,,,,
22/01/2024 04:00,22/01/2024 06:00,0.032,0.006,0.049,16.285,,,,,,,,,,,,,
22/01/2024 05:00,22/01/2024 07:00,0.156,0.037,0.159,18.812,,,,,,,,,,,,,
22/01/2024 06:00,22/01/2024 08:00,0.303,0.111,0.258,21.355,,,,,,,,,,,,,
22/01/2024 07:00,22/01/2024 09:00,0.465,0.275,0.303,23.238,,,,,,,,,,,,,
22/01/2024 08:00,22/01/2024 10:00,0.599,0.491,0.281,24.663,,,,,,,,,,,,,
22/01/2024 09:00,22/01/2024 11:00,0.675,0.647,0.247,25.743,,,,,,,,,,,,,
22/01/2024 10:00,22/01/2024 12:00,0.691,0.699,0.225,26.43,,,,,,,,,,,,,
22/01/2024 11:00,22/01/2024 13:00,0.634,0.596,0.238,26.608,,,,,,,,,,,,,
22/01/2024 12:00,22/01/2024 14:00,0.477,0.312,0.291,26.114,,,,,,,,,,,,,
22/01/2024 13:00,22/01/2024 15:00,0.296,0.108,0.26,25.287,,,,,,,,,,,,,
22/01/2024 14:00,22/01/2024 16:00,0.151,0.034,0.161,24.738,,,,,,,,,,,,,
22/01/2024 15:00,22/01/2024 17:00,0.022,0.003,0.042,22.566,,,,,,,,,,,,,
22/01/2024 16:00,22/01/2024 18:00,0,0,0,21.118,,,,,,,,,,,,,
22/01/2024 17:00,22/01/2024 19:00,0,0,0,20.548,,,,,,,,,,,,,
22/01/2024 18:00,22/01/2024 20:00,0,0,0,19.935,,,,,,,,,,,,,
22/01/2024 19:00,22/01/2024 21:00,0,0,0,19.335,,,,,,,,,,,,,
22/01/2024 20:00,22/01/2024 22:00,0,0,0,18.817,,,,,,,,,,,,,
22/01/2024 21:00,22/01/2024 23:00,0,0,0,18.345,,,,,,,,,,,,,
22/01/2024 22:00,23/01/2024 00:00,0,0,0,17.948,,,,,,,,,,,,,
22/01/2024 23:00,23/01/2024 01:00,0,0,0,17.498,,,,,,,,,,,,,
23/01/2024 00:00,23/01/2024 02:00,0,0,0,17.079,,,,,,,,,,,,,
23/01/2024 01:00,23/01/2024 03:00,0,0,0,16.712,,,,,,,,,,,,,
23/01/2024 02:00,23/01/2024 04:00,0,0,0,16.435,,,,,,,,,,,,,
23/01/2024 03:00,23/01/2024 05:00,0,0,0,16.181,,,,,,,,,,,,,
23/01/2024 04:00,23/01/2024 06:00,0.028,0.005,0.047,16.719,,,,,,,,,,,,,
23/01/2024 05:00,23/01/2024 07:00,0.179,0.055,0.168,19.564,,,,,,,,,,,,,
23/01/2024 06:00,23/01/2024 08:00,0.362,0.2,0.242,22.22,,,,,,,,,,,,,
23/01/2024 07:00,23/01/2024 09:00,0.544,0.454,0.235,23.9,,,,,,,,,,,,,
23/01/2024 08:00,23/01/2024 10:00,0.648,0.621,0.229,25.264,,,,,,,,,,,,,
23/01/2024 09:00,23/01/2024 11:00,0.675,0.635,0.262,26.161,,,,,,,,,,,,,
23/01/2024 10:00,23/01/2024 12:00,0.591,0.397,0.369,26.168,,,,,,,,,,,,,
23/01/2024 11:00,23/01/2024 13:00,0.389,0.101,0.383,25.234,,,,,,,,,,,,,
23/01/2024 12:00,23/01/2024 14:00,0.331,0.075,0.334,24.53,,,,,,,,,,,,,
23/01/2024 13:00,23/01/2024 15:00,0.244,0.049,0.253,23.717,,,,,,,,,,,,,
23/01/2024 14:00,23/01/2024 16:00,0.137,0.023,0.154,22.63,,,,,,,,,,,,,
23/01/2024 15:00,23/01/2024 17:00,0.024,0.003,0.044,20.882,,,,,,,,,,,,,
23/01/2024 16:00,23/01/2024 18:00,0,0,0,19.044,,,,,,,,,,,,,
23/01/2024 17:00,23/01/2024 19:00,0,0,0,18.47,,,,,,,,,,,,,
23/01/2024 18:00,23/01/2024 20:00,0,0,0,18.011,,,,,,,,,,,,,
23/01/2024 19:00,23/01/2024 21:00,0,0,0,17.616,,,,,,,,,,,,,
23/01/2024 20:00,23/01/2024 22:00,0,0,0,17.187,,,,,,,,,,,,,
23/01/2024 21:00,23/01/2024 23:00,0,0,0,16.687,,,,,,,,,,,,,
23/01/2024 22:00,24/01/2024 00:00,0,0,0,16.366,,,,,,,,,,,,,
23/01/2024 23:00,24/01/2024 01:00,0,0,0,15.852,,,,,,,,,,,,,
24/01/2024 00:00,24/01/2024 02:00,0,0,0,15.636,,,,,,,,,,,,,
24/01/2024 01:00,24/01/2024 03:00,0,0,0,15.629,,,,,,,,,,,,,
24/01/2024 02:00,24/01/2024 04:00,0,0,0,15.629,,,,,,,,,,,,,
24/01/2024 03:00,24/01/2024 05:00,0,0,0,15.528,,,,,,,,,,,,,
24/01/2024 04:00,24/01/2024 06:00,0.034,0.006,0.052,16.642,,,,,,,,,,,,,
24/01/2024 05:00,24/01/2024 07:00,0.189,0.056,0.177,19.411,,,,,,,,,,,,,
24/01/2024 06:00,24/01/2024 08:00,0.327,0.121,0.278,22.142,,,,,,,,,,,,,
